"Station","Depth","Temp"
30076,378,6.8
30076,400,6.67
30076,434,6.41
30076,500,6
30076,520,5.87
30085,0,16.36
30085,1,16.36
30085,10,16.36
30085,15,16.36
30085,20,16.05
30085,30,15.16
30085,45,13.67
30085,50,13.14
30085,55,12.65
30085,65,11.96
30085,74,11.7
30085,75,11.63
30085,86,10.88
30085,95,10.63
30085,100,10.21
30085,110,9.4
30085,125,9.4
30085,146,9.16
30085,150,9.11
30085,171,8.87
30085,200,8.58
30085,228,8.11
30085,250,7.78
30085,272,7.51
30085,300,7.35
30085,321,7.25
30085,379,6.68
30085,400,6.54
30085,436,6.33
30085,500,5.96
30085,518,5.86
30088,0,16.63
30088,1,16.63
30088,10,16.12
30088,19,15.88
30088,20,15.8
30088,29,14.74
30088,30,14.55
30088,39,12.88
30088,49,12.03
30088,50,11.96
30088,59,11.44
30088,68,11.02
30088,75,10.74
30088,84,10.41
30088,100,9.89
30088,108,9.65
30088,119,9.34
30088,125,9.24
30088,139,9.09
30088,150,8.97
30088,169,8.76
30088,199,8.44
30088,200,8.42
30088,228,8
30088,250,7.85
30088,269,7.76
30088,300,7.49
30088,318,7.32
30088,379,6.84
30088,400,6.7
30088,436,6.49
30088,500,6.18
30088,514,6.11
30089,0,16.71
30089,1,16.71
30089,10,16.61
30089,20,16.55
30089,30,15.23
30089,40,13.55
30089,50,12.22
30089,58,11.72
30089,69,11.27
30089,75,11.17
30089,82,11.02
30089,98,10.06
30089,100,10
30089,117,9.65
30089,125,9.52
30089,138,9.33
30089,150,9.17
30089,168,8.97
30089,198,8.79
30089,200,8.76
30089,227,8.4
30089,250,8.59
30089,267,8.77
30089,300,8.45
30089,317,8.18
30089,376,7.41
30089,400,6.94
30089,437,6.29
30089,500,6.12
30089,520,6.06
30090,0,16.96
30090,10,16.93
30090,11,16.93
30090,20,16.48
30090,30,13.89
30090,40,13.03
30090,50,12.29
30090,51,12.22
30090,59,11.57
30090,69,11.17
30090,75,10.94
30090,84,10.63
30090,100,10.19
30090,120,9.74
30090,125,9.65
30090,139,9.47
30090,150,9.43
30090,169,9.36
30090,200,9.4
30090,229,9.21
30090,250,8.95
30090,269,8.7
30090,300,8.46
30090,320,8.32
30090,379,7.63
30090,400,7.46
30090,439,7.17
30090,500,6.67
30090,517,6.53
30092,0,16.84
30092,1,16.84
30092,1,16.83
30092,8,16.76
30092,10,16.74
30092,13,16.67
30092,20,16.31
30092,23,15.99
30092,30,14.41
30092,34,13.5
30092,43,12.73
30092,50,12.32
30092,54,12.09
30092,62,11.45
30092,70,11.17
30092,75,10.94
30092,86,10.47
30092,100,10.13
30092,101,10.11
30092,120,9.75
30092,125,9.77
30092,141,9.82
30092,150,9.89
30092,167,9.95
30092,200,9.39
30092,202,9.35
30092,230,9.3
30092,250,9.09
30092,269,8.86
30092,300,8.65
30092,319,8.54
30092,382,8.08
30092,400,7.91
30092,436,7.54
30092,500,6.81
30092,507,6.73
30094,0,16.95
30094,1,16.95
30094,5,16.92
30094,10,16.77
30094,20,15.5
30094,21,15.34
30094,29,14.25
30094,30,14.1
30094,42,12.48
30094,50,11.8
30094,51,11.72
30095,0,16.38
30095,2,16.38
30095,10,15.93
30095,19,15.33
30095,20,15.24
30095,30,14.26
30095,40,13.29
30095,50,12.16
30095,58,11.47
30095,69,11.29
30095,75,11.16
30095,84,11
30095,99,10.95
30095,100,10.93
30095,119,10.52
30095,125,10.47
30095,139,10.4
30095,150,10.38
30095,170,10.29
30095,199,9.83
30095,200,9.82
30095,227,9.62
30095,250,9.4
30095,267,9.22
30095,300,8.83
30095,316,8.63
30095,377,7.89
30095,400,7.6
30095,436,7.17
30095,500,6.71
30095,519,6.57
30096,0,16.47
30096,10,16.43
30096,19,15.74
30096,20,15.63
30096,30,14.18
30096,40,12.05
30096,49,11.68
30096,50,11.63
30096,59,11.16
30096,69,10.61
30096,75,10.38
30096,85,10.12
30096,100,9.92
30096,120,9.66
30096,125,9.74
30096,139,9.98
30096,150,9.89
30096,169,9.74
30096,199,9.43
30096,200,9.42
30096,229,9.14
30096,250,8.88
30096,268,8.66
30096,300,8.34
30096,319,8.17
30096,379,7.64
30096,400,7.45
30096,438,7.11
30096,500,6.69
30096,517,6.57
30097,0,15.69
30097,1,15.69
30097,10,15.67
30097,19,15.49
30097,20,15.4
30097,30,14.13
30097,41,12.48
30097,50,12.01
30097,60,11.15
30097,71,10.73
30097,75,10.68
30097,84,10.6
30097,100,10.17
30097,120,9.82
30097,125,9.78
30097,141,9.68
30097,150,9.54
30097,169,9.19
30097,200,8.74
30097,229,8.43
30097,250,8.35
30097,269,8.3
30097,300,8.13
30097,318,8.01
30097,379,7.55
30097,400,7.39
30097,440,7.09
30097,500,6.61
30097,514,6.5
30098,0,15.64
30098,0,15.64
30098,1,15.64
30098,7,15.65
30098,10,15.64
30098,15,15.62
30098,20,15.61
30098,23,15.6
30098,30,15.36
30098,31,15.31
30098,36,14.92
30098,44,14.38
30098,50,13.35
30098,51,13.16
30098,61,11.66
30099,0,16.28
30099,1,16.28
30099,10,16.28
30099,20,16.1
30099,30,15.66
30099,40,14.06
30099,50,12.58
30099,59,12.19
30099,69,11.88
30099,75,11.6
30099,84,11.15
30099,99,10.46
30099,100,10.41
30099,119,9.64
30099,125,9.53
30099,138,9.41
30099,150,9.38
30099,168,9.31
30099,199,8.73
30099,200,8.72
30099,229,8.44
30099,250,8.21
30099,268,8.03
30099,300,7.85
30099,316,7.75
30099,378,6.96
30099,400,6.84
30099,437,6.7
30099,500,6.36
30099,515,6.28
30110,0,16.31
30110,1,16.31
30110,1,16.32
30110,7,16.16
30110,10,16.13
30110,14,16.1
30110,20,16.04
30110,25,15.97
30110,30,15.87
30110,35,15.68
30110,45,14.77
30110,50,13.48
30110,55,12.23
30110,63,11.62
30110,72,11.2
30110,75,11.02
30110,88,10.29
30110,100,9.87
30110,105,9.73
30110,118,9.31
30110,125,9.14
30110,140,8.89
30110,150,8.82
30110,169,8.74
30110,198,8.53
30110,200,8.49
30110,229,7.86
30110,250,7.52
30110,267,7.3
30110,300,7.01
30110,318,6.88
30110,378,6.32
30110,400,6.14
30110,438,5.86
30110,500,5.56
30110,518,5.47
30111,0,16.37
30111,1,16.37
30111,10,16.06
30111,20,16
30111,30,15.94
30111,39,14.16
30111,49,11.45
30111,50,11.44
30111,60,11.3
30111,69,11.24
30111,75,10.89
30111,84,10.32
30111,99,10.16
30111,100,10.13
30111,118,9.59
30111,125,9.48
30111,139,9.31
30111,150,9.14
30111,166,8.89
30111,195,8.43
30111,200,8.34
30111,226,7.95
30111,250,7.92
30111,266,7.9
30111,300,7.87
30111,316,7.86
30111,376,7.25
30111,400,7.06
30111,436,6.79
30111,500,6.29
30111,520,6.14
30112,0,16.19
30112,1,16.19
30112,9,15.87
30112,10,15.87
30112,19,15.88
30112,20,15.88
30112,29,15.84
30112,30,15.79
30112,39,14.8
30112,49,12.16
30112,50,12.02
30112,59,11.34
30112,69,11.25
30112,75,11.22
30112,84,11.17
30112,98,10.46
30112,100,10.36
30112,119,9.58
30112,125,9.42
30112,139,9.15
30112,150,8.97
30112,166,8.77
30112,197,8.53
30112,200,8.49
30112,227,8.16
30112,250,7.96
30112,268,7.81
30112,300,7.48
30112,318,7.3
30112,376,6.95
30112,400,6.8
30112,437,6.59
30112,500,6.36
30112,521,6.29
30114,0,16.01
30114,1,16.01
30114,5,16.02
30114,10,15.69
30114,20,15.63
30114,30,15.2
30116,0,15.85
30116,9,15.32
30116,10,15.24
30116,20,14.48
30116,29,13.98
30116,30,13.9
30116,40,13.11
30116,50,12.59
30116,60,11.96
30116,70,11.49
30116,75,11.09
30116,84,10.42
30116,98,10.06
30116,100,10.02
30116,118,9.75
30116,125,9.68
30116,138,9.58
30116,150,9.49
30116,169,9.34
30116,198,9.09
30116,200,9.08
30116,228,8.88
30116,250,8.68
30116,268,8.49
30116,300,8.12
30116,316,7.95
30116,378,7.57
30116,400,7.36
30116,435,7.02
30116,477,6.68
30116,500,6.58
30116,512,6.54
30116,541,6.49
30116,566,6.47
30116,569,6.47
30117,0,15.26
30117,1,15.26
30117,6,15.06
30117,10,14.97
30117,11,14.95
30117,20,14.71
30117,21,14.68
30117,30,14.23
30117,32,14.09
30117,41,13.15
30117,50,12.19
30117,51,12.09
30117,61,11.34
30132,0,15.67
30132,2,15.67
30132,6,15.6
30132,10,15.38
30132,11,15.29
30132,20,13.81
30132,21,13.64
30132,30,13.36
30132,31,13.36
30132,41,12.77
30132,50,12.65
30132,51,12.64
30133,0,15.91
30133,2,15.91
30133,10,15.82
30133,11,15.8
30133,20,15.56
30133,21,15.51
30133,30,14.74
30133,31,14.62
30133,40,13.12
30133,50,12.61
30133,61,12.23
30133,71,11.98
30133,75,11.89
30133,85,11.7
30133,100,11.46
30133,119,11.07
30133,125,10.94
30133,139,10.66
30133,150,10.46
30133,169,10.18
30133,200,9.9
30133,229,9.69
30133,250,9.53
30133,269,9.36
30133,300,9.03
30133,319,8.79
30133,378,7.82
30133,400,7.6
30133,437,7.28
30133,500,6.55
30133,515,6.38
30134,0,15.8
30134,2,15.8
30134,10,15.78
30134,20,15.4
30134,30,14.86
30134,40,13.54
30134,50,12.76
30134,60,12.32
30134,60,12.32
30134,70,11.91
30134,75,11.75
30134,85,11.46
30134,100,11.06
30134,120,10.84
30134,125,10.82
30134,140,10.71
30134,150,10.48
30134,169,10.05
30134,199,10
30134,200,9.99
30134,229,9.7
30134,250,9.57
30134,268,9.47
30134,300,9.19
30134,318,8.99
30134,377,8.18
30134,400,7.84
30134,437,7.33
30134,500,6.73
30134,515,6.59
30135,0,15.82
30135,2,15.82
30135,10,15.81
30135,12,15.81
30135,20,15.39
30135,21,15.32
30135,30,14.52
30135,32,14.3
30135,40,13.19
30135,50,12.42
30135,60,11.92
30135,70,11.73
30135,75,11.62
30135,85,11.33
30135,99,10.74
30135,100,10.72
30135,119,10.46
30135,125,10.41
30135,140,10.29
30135,150,10.2
30135,169,10.04
30135,199,9.81
30135,200,9.8
30135,228,9.59
30135,250,9.41
30135,268,9.25
30135,300,8.98
30135,318,8.78
30135,377,7.61
30135,400,7.35
30135,437,7.05
30135,500,6.6
30135,516,6.48
30136,0,15.85
30136,2,15.85
30136,10,15.84
30136,20,15.76
30136,30,15.29
30136,40,14.32
30136,50,13.86
30136,60,13.14
30136,70,12.72
30136,75,12.51
30136,84,12.15
30136,99,11.63
30136,100,11.61
30136,119,11.21
30136,125,11.03
30136,138,10.63
30136,150,10.32
30136,168,9.97
30136,199,9.8
30136,200,9.79
30136,228,9.56
30136,250,9.43
30136,268,9.3
30136,300,8.79
30136,318,8.48
30136,377,7.98
30136,400,7.69
30136,438,7.2
30136,500,6.71
30136,515,6.59
30138,0,15.2
30138,1,15.2
30138,10,15.11
30138,11,15.09
30138,20,14.98
30138,30,14.55
30138,41,14.32
30138,50,13.67
30138,60,12.52
30138,70,11.97
30138,75,11.85
30138,85,11.53
30138,100,10.08
30138,121,9.35
30138,125,9.25
30138,141,8.93
30138,150,8.84
30138,170,8.73
30138,200,8.58
30138,230,8.2
30138,250,8.28
30138,268,8.39
30138,300,8.24
30138,319,8.07
30138,377,7.54
30138,400,7.33
30138,437,7.01
30138,500,6.56
30138,516,6.45
30141,0,16.43
30141,2,16.43
30141,10,16.42
30141,15,16.41
30141,20,16.13
30141,29,15.54
30141,30,15.5
30141,45,14.96
30141,50,14.11
30141,54,13.41
30141,64,12.42
30141,74,11.87
30141,75,11.8
30141,84,11.14
30141,95,10.43
30141,100,10.28
30141,110,10.08
30141,125,9.69
30141,126,9.67
30141,146,9.34
30141,150,9.29
30141,170,9.04
30141,200,8.62
30141,229,8.24
30141,250,7.93
30141,267,7.68
30141,300,7.23
30141,318,7.03
30141,379,6.87
30141,400,6.61
30141,439,6.11
30141,500,5.78
30141,508,5.74
30142,0,15.43
30142,2,15.43
30142,10,15.42
30142,15,15.41
30142,20,15.41
30142,30,15.38
30142,39,15.31
30142,48,14.32
30142,50,14.24
30142,56,14.02
30142,65,13.26
30142,74,12.24
30142,75,12.11
30142,83,11.22
30142,91,10.78
30142,100,10.41
30142,101,10.38
30142,111,10.18
30142,125,9.8
30142,126,9.77
30142,145,9.31
30142,150,9.27
30142,170,9.12
30142,200,9.45
30142,201,9.46
30142,229,8.66
30142,250,8.52
30142,268,8.47
30142,300,7.83
30142,319,7.42
30142,380,6.87
30142,400,6.71
30142,436,6.44
30142,500,6.06
30142,511,6
30143,0,15.31
30143,2,15.31
30143,10,15.32
30143,15,15.32
30143,20,15.29
30143,30,15.23
30143,31,15.22
30143,46,14.64
30143,50,14.58
30143,55,14.5
30143,64,14.23
30143,73,13.97
30143,75,13.55
30143,85,11.33
30143,95,10.74
30143,100,10.59
30143,110,10.41
30143,125,10.19
30143,144,9.4
30143,150,9.36
30143,169,9.22
30143,198,8.96
30143,200,8.92
30143,228,8.4
30143,250,8.13
30143,268,7.94
30143,300,7.51
30143,318,7.27
30143,377,6.63
30143,400,6.39
30143,440,6.06
30143,500,6.04
30143,515,6.03
30150,0,15.02
30150,2,15.02
30150,10,14.99
30150,15,14.96
30150,20,14.94
30150,30,14.88
30150,31,14.87
30150,46,14.65
30150,50,14.56
30150,55,14.4
30150,65,13.79
30150,75,13.07
30150,85,11.23
30150,94,10.66
30150,100,10.51
30150,110,10.4
30150,125,10.03
30150,145,9.31
30150,150,9.21
30150,170,8.98
30150,199,8.75
30150,200,8.74
30150,230,8.31
30150,250,7.99
30150,271,7.67
30150,300,7.34
30150,323,7.11
30150,379,6.56
30150,400,6.44
30150,438,6.24
30150,500,5.7
30150,508,5.63
30151,0,15.43
30151,2,15.43
30151,10,15.43
30151,11,15.43
30151,20,15.39
30151,21,15.38
30151,30,15.37
30151,31,15.37
30151,41,15.34
30151,50,13.42
30151,51,13.18
30151,61,11.96
30151,71,11.22
30151,75,11.04
30151,86,10.59
30151,100,9.73
30151,120,9.34
30151,125,9.24
30151,140,8.97
30151,150,8.86
30151,169,8.69
30151,200,8.3
30151,231,7.79
30151,250,7.47
30151,274,7.13
30151,300,7
30151,320,6.93
30151,378,6.33
30151,400,6.3
30151,438,6.26
30151,500,5.98
30151,513,5.92
30153,0,14.43
30153,2,14.43
30153,10,14.22
30153,11,14.19
30153,20,14.11
30153,21,14.11
30153,30,14.1
30153,31,14.1
30153,40,12.98
30153,50,11.94
30153,60,11.11
30153,70,10.93
30153,75,10.79
30153,86,10.4
30153,100,9.84
30153,120,9.77
30153,125,9.76
30153,139,9.69
30153,150,9.52
30153,170,9.18
30153,200,9.01
30153,201,9.01
30153,230,8.74
30153,250,8.4
30153,269,8.08
30153,300,7.84
30153,318,7.75
30153,380,7.24
30153,400,6.98
30153,437,6.54
30153,500,6.25
30153,509,6.21
30154,0,14.65
30154,1,14.65
30154,10,14.63
30154,20,14.5
30154,30,14.42
30154,40,13.97
30154,50,12.59
30154,60,11.86
30154,70,11.3
30154,75,11.02
30154,85,10.51
30154,100,10.04
30154,101,10.02
30154,120,9.75
30154,125,9.7
30154,140,9.57
30154,150,9.49
30154,170,9.32
30154,199,9.08
30154,200,9.07
30154,229,8.88
30154,250,8.7
30154,269,8.5
30154,300,8.11
30154,319,7.87
30154,378,7.44
30154,400,7.24
30154,438,6.88
30154,500,6.36
30154,516,6.23
30155,0,15.51
30155,1,15.51
30155,10,15.49
30155,11,15.49
30155,20,15.49
30155,30,15.37
30155,40,14.41
30155,50,12.83
30155,60,12.7
30155,69,12.06
30155,75,11.49
30155,85,10.63
30155,100,10.15
30155,120,9.9
30155,125,9.93
30155,139,10.05
30155,150,9.97
30155,169,9.76
30155,200,9.66
30155,201,9.66
30155,229,9.51
30155,250,9.3
30155,268,9.09
30155,300,8.78
30155,319,8.59
30155,380,7.93
30155,400,7.72
30155,441,7.3
30155,500,6.8
30155,511,6.71
30156,0,15.81
30156,2,15.81
30156,10,15.8
30156,11,15.8
30156,20,15.64
30156,21,15.61
30156,30,15.13
30156,31,15.07
30156,41,14.5
30156,50,13.94
30156,51,13.87
30156,60,13.06
30156,70,12.47
30156,75,12.18
30156,85,11.69
30156,99,11.29
30156,100,11.25
30156,120,10.61
30156,125,10.55
30156,139,10.43
30156,150,10.26
30156,169,9.97
30156,199,9.73
30156,200,9.72
30156,229,9.45
30156,250,9.33
30156,269,9.22
30156,300,8.93
30156,318,8.73
30156,379,7.86
30156,400,7.62
30156,438,7.24
30156,500,6.68
30156,515,6.55
30157,0,15.82
30157,2,15.82
30157,8,15.81
30157,10,15.8
30157,16,15.76
30157,20,15.63
30157,25,15.41
30157,30,15.16
30157,34,14.93
30157,44,14.19
30157,50,13.15
30157,54,12.51
30157,64,12.23
30157,73,12.04
30157,75,11.99
30157,88,11.63
30157,100,11.27
30157,102,11.21
30157,120,10.86
30157,125,10.72
30157,140,10.31
30157,150,10.18
30157,169,10.05
30157,198,9.82
30157,200,9.81
30157,229,9.66
30157,250,9.32
30157,258,9.19
30157,290,9.12
30158,0,15.96
30158,1,15.96
30158,10,15.65
30158,20,15.37
30158,30,14.05
30158,40,13.41
30158,50,12.89
30158,60,12.2
30158,70,11.68
30158,75,11.62
30158,85,11.5
30158,100,11.35
30158,120,10.72
30158,125,10.64
30158,140,10.48
30158,150,10.36
30158,170,10.16
30158,199,9.98
30158,200,9.97
30158,229,9.76
30158,250,9.51
30158,270,9.24
30158,300,8.93
30158,318,8.72
30158,378,7.65
30158,400,7.4
30158,437,7.06
30158,500,6.52
30158,511,6.42
30159,0,15.78
30159,2,15.78
30159,5,15.69
30159,10,15.5
30159,20,14.98
30159,21,14.91
30159,30,13.99
30159,40,13.34
30159,50,12.95
30160,0,15.48
30160,1,15.48
30160,6,15.47
30160,10,15.48
30160,11,15.48
30160,20,15.46
30160,21,15.46
30160,30,15.16
30160,41,13.9
30160,50,12.81
30161,0,15.61
30161,1,15.61
30161,10,15.62
30161,20,15.62
30161,30,15.62
30161,40,14.6
30161,50,13.92
30161,59,12.72
30161,70,12.38
30161,75,12.26
30161,85,12.03
30161,99,11.58
30161,100,11.54
30161,119,10.76
30161,125,10.6
30161,140,10.32
30161,150,10.22
30161,168,10.11
30161,198,9.8
30161,200,9.78
30161,228,9.43
30161,250,9.19
30161,268,8.99
30161,300,8.55
30161,318,8.3
30161,378,7.6
30161,400,7.37
30161,437,7.01
30161,500,6.42
30161,515,6.28
30162,0,15.26
30162,2,15.26
30162,10,15.26
30162,20,15.26
30162,30,15.22
30162,39,14.15
30162,49,12.88
30162,50,12.74
30162,59,11.71
30162,69,11.37
30162,75,11.09
30162,84,10.7
30162,99,10.35
30162,100,10.34
30162,119,10.19
30162,125,10.15
30162,139,10.05
30162,150,9.95
30162,169,9.79
30162,198,9.65
30162,200,9.63
30162,228,9.31
30162,250,9.07
30162,270,8.84
30162,300,8.43
30162,319,8.18
30162,379,7.57
30162,400,7.44
30162,439,7.22
30162,500,6.74
30162,513,6.64
30164,0,14.5
30164,2,14.5
30164,6,14.43
30164,10,14.3
30164,11,14.27
30164,20,14.15
30164,21,14.15
30164,30,14.08
30164,41,13.91
30164,50,12.97
30164,60,11.41
30164,69,11.13
30165,0,14.77
30165,2,14.77
30165,10,14.75
30165,12,14.75
30165,20,14.65
30165,21,14.64
30165,30,14.59
30165,31,14.58
30165,40,14.45
30165,50,14.06
30165,60,13.19
30165,70,12.3
30165,75,11.75
30165,85,10.74
30165,100,10.07
30165,119,9.96
30165,125,9.95
30165,139,9.9
30165,150,9.82
30165,169,9.58
30165,199,8.9
30165,200,8.88
30165,229,8.48
30165,250,8.37
30165,268,8.3
30165,300,8
30165,318,7.81
30165,378,7.29
30165,400,7.09
30165,437,6.77
30165,500,6.34
30165,516,6.23
30166,0,14.6
30166,1,14.6
30166,10,14.41
30166,20,14.34
30166,30,14.34
30166,40,14.2
30166,50,12.86
30166,60,12.22
30166,70,10.88
30166,75,10.86
30166,85,10.82
30166,100,10.68
30166,120,9.97
30166,125,9.92
30166,140,9.82
30166,150,9.62
30166,169,9.2
30166,200,8.8
30166,229,8.64
30166,250,8.62
30166,268,8.57
30166,300,8.16
30166,318,7.87
30166,377,7.01
30166,400,6.77
30166,437,6.45
30166,500,6.07
30166,515,5.98
30167,0,14.02
30167,1,14.02
30167,10,13.97
30167,11,13.96
30167,20,14.37
30167,21,14.42
30167,30,14.38
30167,40,14.31
30167,50,14.23
30167,60,13.95
30167,70,12.41
30167,75,11.67
30167,83,10.72
30167,99,10.29
30167,100,10.28
30167,119,10.18
30167,125,10.21
30167,139,10.27
30167,150,9.86
30167,170,9
30167,199,8.65
30167,200,8.64
30167,230,8.18
30167,250,7.93
30167,269,7.69
30167,300,7.16
30167,319,6.86
30167,379,6.41
30167,400,6.27
30167,440,6.01
30167,500,5.64
30167,512,5.57
30169,0,15.23
30169,2,15.23
30169,10,15.23
30169,16,15.23
30169,20,15.16
30169,30,14.97
30169,31,14.95
30169,45,14.92
30169,50,14.86
30169,55,14.8
30169,65,13.13
30169,75,12.19
30169,76,12.12
30169,85,11.31
30169,95,10.77
30169,100,10.6
30169,110,10.31
30169,125,9.75
30169,145,9.22
30169,150,9.16
30169,169,9.05
30169,200,8.85
30169,230,8.45
30169,250,8.16
30169,268,7.88
30169,300,7.37
30169,318,7.11
30169,378,6.52
30169,400,6.35
30169,439,6.09
30169,500,5.72
30169,515,5.63
30175,0,14.49
30175,2,14.49
30175,10,14.47
30175,20,14.45
30175,30,14.33
30175,40,14.01
30175,49,13.75
30175,50,13.69
30175,60,12.97
30175,69,12.37
30175,75,12.23
30175,84,12.09
30175,99,11.35
30175,100,11.28
30175,119,10.02
30175,125,9.86
30175,138,9.65
30175,150,9.38
30175,168,9
30175,198,8.67
30175,200,8.64
30175,229,8.21
30175,250,7.93
30175,267,7.71
30175,300,7.26
30175,317,7.05
30175,378,6.52
30175,400,6.35
30175,437,6.09
30175,500,5.65
30175,515,5.55
30176,0,14.85
30176,1,14.85
30176,10,14.8
30176,16,14.76
30176,20,14.76
30176,30,14.75
30176,31,14.75
30176,40,14.76
30176,50,14.47
30176,60,12.81
30176,68,11.71
30176,75,11.17
30176,77,11.06
30176,86,10.66
30176,95,10.37
30176,100,10.25
30176,110,10.07
30176,125,9.87
30176,145,9.3
30176,150,9.23
30176,169,9.07
30176,199,8.79
30176,200,8.78
30176,229,8.34
30176,250,8.09
30176,269,7.9
30176,300,7.64
30176,320,7.49
30176,378,6.97
30176,400,6.83
30176,438,6.61
30176,500,6.28
30176,514,6.2
30177,0,14.77
30177,2,14.77
30177,10,14.59
30177,20,14.37
30177,30,13.6
30177,40,12.78
30177,50,11.84
30177,60,11.48
30177,70,11.09
30177,75,10.84
30177,85,10.4
30177,99,10.19
30177,100,10.19
30177,119,10.17
30177,125,10.13
30177,140,10
30177,150,9.87
30177,171,9.64
30177,199,9.6
30177,200,9.58
30177,229,9.07
30177,250,8.87
30177,269,8.7
30177,300,8.1
30177,318,7.76
30177,378,7.36
30177,400,7.15
30177,438,6.78
30177,500,6.41
30177,516,6.32
30178,0,14.59
30178,2,14.59
30178,10,14.44
30178,20,14.36
30178,30,14.23
30178,40,13.41
30178,50,12.93
30178,51,12.86
30178,60,11.51
30178,70,11.31
30178,75,11.06
30178,85,10.54
30178,100,10.22
30178,119,10.04
30178,125,10
30178,140,9.92
30178,150,9.85
30178,169,9.72
30178,198,9.5
30178,200,9.48
30178,227,9.2
30178,250,9.03
30178,268,8.87
30178,300,8.35
30178,318,8.03
30178,378,7.31
30178,400,7.1
30178,437,6.79
30178,500,6.3
30178,515,6.18
30179,0,14.56
30179,2,14.56
30179,5,14.54
30179,10,14.45
30179,20,14.19
30179,30,13.22
30179,40,12.53
30179,50,12.12
30179,60,11.75
30179,69,11.71
30179,75,11.64
30179,81,11.51
30179,90,11.13
30180,0,15.23
30180,2,15.23
30180,5,15.22
30180,10,15.23
30180,11,15.23
30180,20,15.23
30180,21,15.23
30180,30,15.19
30180,31,15.19
30180,40,13.69
30180,50,12.83
30180,60,12.44
30180,70,11.75
30180,75,11.59
30180,84,11.47
30180,100,11.41
30180,102,11.4
30180,121,10.96
30181,0,15.1
30181,1,15.1
30181,5,15.06
30181,10,15.06
30181,12,15.06
30181,19,15.05
30181,20,15.05
30181,26,15.05
30182,0,15.13
30182,1,15.13
30182,10,15.12
30182,20,15
30182,21,14.99
30182,30,14.98
30182,40,14.49
30182,50,13.85
30182,60,13.18
30182,70,12.26
30182,75,11.99
30182,85,11.69
30182,100,11.59
30182,120,11.17
30182,125,10.95
30182,139,10.36
30182,150,10.26
30182,169,10.1
30182,199,9.76
30182,200,9.75
30182,229,9.55
30182,250,9.17
30182,268,8.81
30182,300,8.41
30182,318,8.23
30182,378,7.67
30182,400,7.42
30182,437,7
30182,477,6.64
30182,500,6.57
30182,512,6.55
30182,537,6.52
30182,562,6.5
30182,566,6.5
30183,0,14.6
30183,1,14.6
30183,5,14.6
30183,10,14.6
30183,20,14.46
30183,30,14.43
30183,31,14.43
30183,41,13.94
30183,50,12.49
30183,60,12.55
30183,73,12.34
30185,0,14.5
30185,1,14.5
30185,10,14.5
30185,15,14.5
30185,20,14.5
30185,30,14.5
30185,31,14.5
30185,45,14.5
30185,50,14.09
30185,56,13.42
30185,65,12.31
30185,75,11.43
30185,86,10.69
30185,96,10.31
30185,100,10.22
30185,110,10.02
30185,125,9.45
30185,127,9.37
30185,145,9.03
30185,150,8.99
30185,170,8.87
30185,200,8.58
30185,202,8.56
30185,229,8.31
30185,250,7.95
30185,269,7.59
30185,300,7.15
30185,319,6.93
30185,381,6.48
30185,400,6.4
30185,437,6.29
30185,500,6.21
30185,511,6.2
30186,0,14.3
30186,2,14.3
30186,10,14.28
30186,19,14.28
30186,20,14.28
30186,30,14.27
30186,41,14.18
30186,50,12.21
30186,58,11.33
30186,65,11.01
30186,70,10.71
30186,75,10.52
30186,85,10.23
30186,100,9.69
30186,101,9.66
30186,120,9.35
30186,125,9.31
30186,140,9.2
30186,150,9.08
30186,170,8.83
30186,199,8.53
30186,200,8.52
30186,229,8.06
30186,250,7.74
30186,269,7.45
30186,300,6.98
30186,320,6.71
30186,379,6.17
30186,400,6.06
30186,439,5.89
30186,500,5.54
30186,515,5.46
30186,515,5.46
30187,0,14.94
30187,3,14.94
30187,10,14.91
30187,11,14.9
30187,20,14.82
30187,29,14.81
30187,30,14.81
